order_id,product_id,add_to_cart_order,reordered
903933,7963,6,1
2820072,1896,6,1
1248331,28849,6,0
3240072,16097,17,0
233536,21137,30,1
2668962,17721,9,0
2628900,45566,18,1
2274102,24964,6,1
1680806,31720,2,1
160196,38419,5,1
1287559,47141,2,0
494554,40825,7,0
1544162,40529,1,1
2675925,21137,6,1
262135,23165,5,0
973264,6489,12,0
537449,17191,13,0
783454,15872,13,1
1836161,47144,1,0
2525886,28199,4,1
964425,23102,23,0
493899,25346,1,1
42657,5994,4,1
1216048,19446,4,1
1557474,36287,7,1
613898,794,2,1
1248322,14999,10,1
47033,28387,7,0
2641162,20114,4,1
218191,10473,5,1
2568908,30391,18,1
191226,24852,6,1
2430256,26278,6,1
2189430,5547,6,1
706845,19660,7,1
2179550,28476,8,0
1548393,39527,1,1
2406186,1160,3,1
3304117,24239,8,1
1793811,35233,6,0
1840891,10246,4,1
2211951,45679,24,1
705773,12496,14,0
2926299,17322,13,1
292628,11009,2,1
2177213,28745,17,1
551372,14111,4,1
2250793,30114,5,1
2249551,35163,4,1
3192218,3952,8,1
2814011,18176,8,0
573663,46720,18,0
584600,38656,21,0
831047,13772,11,0
903778,20919,1,1
2690264,7407,8,0
920327,45698,5,0
1471935,16083,15,0
3197036,6489,4,1
998222,95,1,0
546475,42701,4,1
1961855,11265,17,0
2536963,26209,8,1
2317997,46817,34,1
1353521,13070,19,0
3335831,47209,4,1
2504727,31372,2,0
1239233,13176,1,1
3216143,27845,15,0
1418286,24841,3,1
3001496,13176,4,1
2600837,45007,6,1
2011424,10673,17,0
2424335,9497,13,0
356936,45646,4,0
2993918,737,20,1
608648,36127,1,1
2570771,35074,7,0
1270264,42719,3,1
922567,24852,7,1
833485,25225,6,1
2218664,27104,1,1
3228986,36606,3,0
1882736,27521,10,1
2809541,14947,3,1
3283558,12805,1,1
2880361,21709,3,1
2724121,18352,18,0
2431940,6478,9,0
1673827,17341,19,0
2508870,42736,11,1
1562929,18564,3,1
844180,35221,1,1
127983,5764,5,1
1299134,32833,2,1
46256,28745,5,1
573725,5460,4,1
2904833,36164,3,1
951940,45134,9,0
2029266,16797,8,1
2598985,27086,10,1
2123344,10246,12,0
3369062,29088,19,0
2822726,40939,1,1
3330540,38312,15,0
1497512,42265,3,0
313806,15290,19,1
2206182,18434,6,0
2258460,42265,12,1
3312789,8518,11,0
3171202,25844,14,1
2454392,49235,16,1
3216153,33833,23,0
3007514,47766,6,1
3261207,33754,2,1
612426,15906,5,1
1111675,4472,2,1
718165,49235,8,0
571316,2677,1,1
1177699,48638,12,0
2599669,35412,19,1
409859,7014,15,0
1396984,17847,8,1
1281077,15613,2,1
711287,22825,2,1
2859105,7963,4,1
611464,11281,1,0
2938678,44987,19,1
1345189,3957,7,1
2847205,21526,8,1
667855,43086,2,1
2844169,28647,13,0
2645002,39561,8,1
3370948,38739,11,0
3252673,21385,4,1
474253,41259,21,0
2767486,45254,9,0
2187621,26604,16,0
2501726,554,12,1
2352435,21938,5,1
2958110,6489,17,0
2096205,6948,2,1
225732,44683,9,1
81362,40706,16,0
1232782,26171,10,0
837718,39275,7,0
2656855,34126,4,1
1718329,13176,10,1
2707141,8025,20,1
274329,11068,27,1
1080568,44270,13,1
2430617,36736,2,0
2422323,15322,19,1
2029167,22809,6,0
3414445,36737,4,0
324089,10673,4,1
2355073,1263,17,1
1327136,45007,17,1
3028583,26723,9,0
2348639,11777,2,1
2534608,11182,4,1
1878856,21137,1,1
3150795,26209,23,0
844238,7035,16,1
1148118,10673,22,0
2793593,10749,21,1
1051676,4350,10,1
1328890,33894,8,1
3027850,39569,24,0
2322058,30391,4,0
2086285,32360,1,0
2298494,21083,17,1
2784514,36082,18,0
2888395,47759,7,1
2475541,44815,6,1
2701868,47626,7,1
1803015,32747,7,1
2387889,44008,1,1
2491346,40623,2,0
3140560,27695,10,0
65534,21137,5,1
1514810,26209,7,1
1054203,5436,18,0
2972534,12919,1,1
1489544,21288,7,0
3277798,20995,13,1
2739646,4799,8,1
2739789,45139,6,0
1764002,16864,5,1
268418,17649,11,1
897997,28832,1,1
274394,20392,9,1
2840709,38777,3,1
131678,44487,20,0
1345101,19348,10,0
3020662,43739,5,0
1391208,37067,1,0
2453123,48004,9,0
26319,365,3,0
391460,21137,19,0
743896,13176,6,1
1482358,13176,4,1
467533,21903,8,1
2576936,12779,2,1
2249629,40706,1,1
2844507,43115,14,1
269206,27156,9,0
1762681,20842,21,0
2140125,1158,7,1
1635208,40310,20,1
106384,5646,4,1
3205302,24810,5,0
1514455,7349,5,0
2137973,45938,31,0
3338907,30921,1,1
2361011,33000,8,1
3253140,36695,17,0
1644263,15923,2,0
688935,38966,26,0
3356039,26497,2,0
2686769,29328,20,1
658774,25021,16,0
1345413,49481,11,0
3279965,24184,6,0
2243275,1498,11,0
2770295,43338,4,0
1682435,33176,1,1
2806501,352,9,0
2739710,16185,16,0
120352,10603,5,0
2047619,17131,3,0
410480,39097,3,1
3030811,26651,1,1
2638468,17313,2,1
1336434,38374,3,1
2438804,33452,17,0
1045603,17122,22,0
2789028,13176,6,1
2514374,8193,9,1
579147,27243,13,0
2488275,5449,2,1
2443562,5612,1,0
2402352,7923,21,1
1527377,5959,1,1
1448559,21903,44,0
2809599,11281,4,1
648255,33957,48,0
1615066,38400,11,0
2557414,36099,6,1
1265187,34126,4,1
1192580,35221,30,1
894668,17706,10,1
2108162,8571,2,1
725474,1999,15,0
232847,13176,2,1
1613889,28842,3,1
1713205,30776,16,0
3384963,48645,12,0
2348774,11520,3,0
2423681,39101,1,1
2988402,46309,17,1
663031,48953,20,1
3242054,49588,3,0
3043462,10151,3,1
2946877,10904,4,1
2558948,25262,9,1
2457567,39408,7,0
2526538,41352,10,1
361846,9955,6,0
2233690,6656,14,0
809654,38383,1,1
13988,37754,6,1
3405880,3835,19,0
2027779,44632,5,1
2032879,40348,29,0
2113544,21137,5,1
3174516,16083,1,1
3178020,13936,17,1
531634,46529,1,0
612025,31066,8,0
2094732,24852,6,1
356871,46669,8,0
2536850,26032,7,1
1869697,42342,13,1
666686,31553,2,0
3220354,13808,6,1
1279640,10872,5,0
3411968,3142,10,0
2468140,32035,11,0
236998,9387,19,0
1063624,44075,3,0
58519,20082,2,1
1333290,13230,15,1
3146344,36164,17,1
2865904,162,29,0
280362,22151,6,1
975625,9779,14,0
1257210,41058,8,1
1628336,20082,9,1
916475,28204,30,1
1863618,9421,8,1
648531,16797,12,1
1362718,29970,9,1
1416502,41963,41,0
1735895,19678,6,0
1101989,13310,9,1
3278985,30827,9,1
3106619,33407,5,1
1045129,48377,8,1
1553530,33825,23,0
1847245,3308,2,1
2622620,44717,12,0
2795582,27949,8,1
1682648,29180,2,1
1583243,46906,9,1
953011,1999,11,0
2816729,26369,5,1
1700059,30489,15,1
1681573,39993,11,0
3330301,39953,22,1
2095605,18465,6,1
2840553,7677,9,0
2396734,8424,15,1
538471,37067,4,1
16453,44359,8,1
2202692,31764,1,1
603274,17216,6,0
438821,2574,6,1
556180,47900,2,1
444675,46505,10,0
2110519,31139,13,1
2657858,37053,3,0
3394669,26790,5,0
3156042,1940,5,0
2792651,9261,3,0
551510,36316,10,1
1626820,20199,7,1
2454142,11374,8,1
537570,28849,6,1
2899065,31964,4,1
1926536,39877,2,1
777989,19382,5,1
2812333,20378,1,1
2374261,37066,13,0
2723751,40571,1,1
2147070,35045,1,0
2414445,23094,7,1
3258366,39762,9,0
598693,16044,1,1
650147,1023,14,0
2458510,42307,1,0
1834218,27196,13,0
1666780,37947,6,0
2197818,8424,15,1
1400558,27695,29,0
2341642,554,5,1
332686,14651,17,0
1228951,13517,7,0
1701505,33238,11,0
2490986,2450,5,0
2896891,11808,6,0
2940418,22359,10,1
3386942,44560,6,0
850248,22911,13,1
3220003,28310,11,1
2732599,47087,2,0
340208,11140,8,1
3217034,12811,1,0
2841249,30318,5,1
1631664,13914,7,1
1294144,28198,4,0
3109019,23029,7,1
2991322,43662,6,0
2792285,20877,16,1
1917666,44177,6,1
2301788,8670,27,0
1502558,48623,11,1
1485065,33731,8,1
1239237,8744,2,1
395464,33026,4,1
3021001,23909,1,1
926797,40354,8,1
3414139,17419,2,1
659569,5025,3,1
2767486,39928,5,1
1754150,12060,11,1
920564,21903,1,1
1997970,32593,34,0
1283352,43961,3,1
1960177,18354,3,0
2282955,12206,2,0
31208,49418,6,0
1107274,35704,17,0
1793682,13080,5,1
1194455,47284,2,1
1870891,25138,16,0
2086574,44632,10,1
2777532,24117,6,0
729098,36011,6,1
688708,32331,7,0
2094479,23756,2,0
210433,46720,2,0
1283082,10296,6,0
1935623,16853,2,0
1394755,6177,5,0
781187,2965,1,1
2324974,14444,8,1
1704785,4577,21,0
345483,29382,4,0
44628,38563,17,1
1813269,22220,14,1
1037386,32734,18,1
2631423,48109,1,0
343869,7969,9,0
2651824,45965,8,0
1068288,9327,12,0
2464900,48679,7,0
489754,5769,13,0
321411,45497,10,0
831506,18352,9,1
2489413,43093,24,1
2176664,29529,4,0
146714,33746,11,0
2191599,37092,5,0
611986,28289,4,0
2683649,5373,13,0
1612675,14218,5,1
216482,31269,17,0
797209,35004,6,0
3123179,3869,9,0
599510,35584,8,1
2212773,2693,3,1
2113525,41400,3,1
2355465,23047,16,0
1888705,17615,15,0
2238733,27868,3,1
1115343,43015,12,0
1717153,26452,1,1
1718862,35851,5,0
1270641,45019,8,1
2115395,39993,1,1
3051933,7748,4,0
428001,26483,58,0
30480,46960,42,0
934070,7076,4,0
816936,21195,1,1
2833445,22935,4,0
341218,18531,3,1
1144231,32831,10,1
668389,10512,2,0
2684253,42828,9,1
1792414,43961,17,0
2015523,15607,5,0
843939,277,3,1
920639,22721,11,0
2178689,6740,18,1
1515732,32221,7,0
2048511,30095,4,0
667789,13718,5,1
407288,41797,9,0
813710,34530,5,0
26898,21137,4,1
434568,34407,9,1
2778773,1301,7,0
1990506,18926,4,1
2091114,35467,8,1
1036704,4493,12,1
2203137,21137,6,1
1030143,8277,15,0
796790,8843,3,1
2951038,47842,35,0
1049134,31695,8,0
3103264,1643,4,0
628814,18451,1,1
3289851,33000,14,1
1496674,24852,4,1
2535624,2416,17,1
2399785,21881,4,1
738484,14870,1,1
1792250,48109,4,1
3325223,29311,23,1
3117559,48903,13,1
3072520,18583,7,1
964926,28849,11,1
659827,39984,3,1
2555055,44910,17,1
2173773,30489,14,0
2112552,24221,2,0
2273224,27548,1,1
1698274,27243,7,0
1241559,19660,7,1
2436558,24964,21,1
34976,16797,2,1
1019120,17157,1,1
2792849,20463,4,1
809200,11182,14,1
52595,39275,5,1
2775458,22089,1,1
1484245,28278,3,1
1144310,6046,2,1
3219760,41220,2,1
2464067,17871,3,1
1590198,23909,13,1
2161976,47734,1,1
2614366,16797,17,1
1395872,35042,11,1
286040,4605,9,0
709995,8670,33,0
1674689,18615,2,0
2124710,23601,1,0
2941945,1463,2,1
3397696,38809,2,1
1195178,40709,3,1
2440270,48615,7,0
2787064,33929,10,1
2801127,30391,16,0
3233980,44661,13,1
1753418,20561,5,0
1444920,46654,5,0
1043123,35163,30,0
175089,4274,22,0
1509952,30489,15,1
2491860,38047,5,1
1952959,5450,4,0
1569257,46979,3,0
1286676,19125,8,1
2647730,5130,23,0
444071,9339,16,1
3196457,5564,9,1
2705969,40604,10,1
2340952,18337,10,0
760742,7156,5,1
2885101,41950,9,1
2137973,42475,19,1
303307,33316,4,0
1524699,9798,5,0
2075791,25059,24,1
349507,449,5,1
1761320,10644,8,0
1748911,22935,18,0
2208923,890,5,0
3354358,18531,3,1
740700,42265,9,1
2297983,20659,3,1
3308365,32843,2,0
1796915,24838,10,1
253505,46979,2,1
21746,12341,2,1
3112175,40386,5,0
2385657,1883,31,0
488603,11477,9,1
3291669,39657,1,1
2502879,19691,5,0
379119,22559,11,0
990534,39275,2,1
2810241,44632,6,1
1709599,26346,4,1
2516027,13176,2,1
2895303,10151,8,1
3378210,17795,9,0
39148,33352,15,0
1505959,2433,9,0
2670679,1203,3,1
1791728,23909,7,1
1605545,16974,2,1
1469239,30489,12,1
502738,37053,23,0
3219724,46931,1,1
2466084,39993,4,1
2608033,27086,12,0
3196093,8723,20,0
3283316,24852,9,0
1563915,1702,9,1
1583356,25279,3,1
853703,35951,1,1
1503542,22124,2,0
697947,34126,27,1
762966,44683,1,0
2787589,16797,2,1
896480,45603,9,1
777173,13455,5,1
2333992,37029,13,1
1357715,5785,1,1
829941,33438,8,0
196364,46584,18,1
1846796,44146,7,0
1284843,1529,20,1
2779440,36469,22,0
1714291,35939,2,1
1064762,13176,8,1
1149203,13176,10,0
479608,34969,16,0
2077791,47766,7,1
809920,34034,21,0
2492456,15518,7,1
812420,32747,3,0
2982202,24749,6,1
112413,25533,6,1
2976931,22825,6,0
1452792,27966,7,0
1159317,31573,11,0
341764,44632,1,1
535076,45149,7,1
444676,29095,9,1
954403,16797,10,1
531078,47144,3,0
145667,39581,4,1
1273369,9337,4,1
1055532,20995,2,0
3004842,5479,17,1
1595464,47626,4,1
265261,24964,10,1
2692686,15700,5,0
1354910,11865,4,1
2724751,31142,2,0
2013358,36528,13,0
1142221,13709,9,0
2631810,43789,24,1
490448,30597,3,1
3312474,27845,4,1
2958274,9385,1,1
1086,15261,3,1
629103,18656,15,0
263410,26583,8,0
3387734,25824,13,0
28044,7781,6,1
314664,6980,7,1
1524814,30483,8,0
2334482,3266,3,1
678642,47626,16,1
709182,33000,3,1
2587968,7559,5,1
1025449,47209,13,1
2841249,43789,7,1
1805172,18395,21,0
2681936,47209,21,1
2345207,32156,10,1
1871496,21903,2,0
327795,5646,13,0
3025800,26857,4,0
2517346,9741,7,0
2901062,25745,3,0
618791,24852,10,1
568176,30824,5,1
332514,3999,22,0
1379296,40255,13,1
3153288,8053,23,0
1690441,44888,17,0
1196435,32701,8,1
574697,41950,2,1
1244373,43262,22,1
429989,45504,1,1
1847833,11250,3,1
374077,24024,1,1
3292504,38689,19,1
383550,13176,23,1
81691,14218,2,0
598225,30162,12,1
2853302,3631,25,0
3273993,20842,14,0
679391,31717,7,1
2509793,24852,4,1
2250613,16797,5,1
1078553,8518,4,1
295393,6889,12,0
2482804,38944,4,1
1453560,46807,10,1
549381,26604,2,0
608198,9605,1,0
1605899,17035,12,0
2707800,7963,7,1
251733,7085,4,0
1578400,47626,12,1
2264216,9186,3,0
3356557,30489,2,1
2130631,47630,5,1
739025,7781,2,1
913856,21288,2,0
1133690,27086,28,1
498148,12069,2,1
1543542,15424,2,1
2454049,45064,13,0
2603867,21288,3,0
1432474,7911,18,0
1618071,13874,17,1
21696,24852,2,1
2743896,33195,15,1
42153,40332,3,1
581953,6218,10,1
2910851,29603,4,1
709530,41039,7,0
1015219,41950,12,0
3265042,4605,4,0
3211053,44848,16,1
2458528,48335,6,1
2515926,6336,6,1
1558607,17358,10,1
2538368,29864,2,1
662805,24500,5,0
654162,22151,7,0
811992,43352,5,0
1471125,5025,18,1
856782,21879,12,1
3139914,35004,12,1
266285,33402,3,1
721828,16759,35,0
2135937,1117,3,0
3093783,11123,1,0
3260107,27156,6,1
98526,40001,1,1
471848,40545,5,1
462744,45622,2,0
375145,48726,6,1
2474551,24852,7,1
2692872,343,6,0
2058932,13176,13,0
3007257,43662,2,1
3080521,24170,34,0
158134,21903,29,0
2658256,49191,1,1
778157,9666,1,1
2811281,48364,10,1
2601621,38159,6,0
3011740,24852,33,1
1127065,43122,3,0
175903,21641,17,0
2413455,15680,3,0
990199,28520,11,0
449275,22164,4,0
1681794,42342,3,1
2336997,27966,2,1
1589664,21405,2,1
1918462,30784,15,0
1432252,16953,2,0
3072884,38293,9,0
228402,40332,9,0
676935,4149,6,0
1008649,16759,15,0
1971059,44100,10,0
3204805,7781,11,1
3018207,44632,7,1
460905,22736,25,0
1061075,31737,18,0
2015514,21137,5,1
1146752,21573,5,0
442014,45535,25,1
2305434,24097,10,0
2799527,11520,1,1
2977448,24852,7,1
1228529,789,17,0
2760402,33352,6,1
40120,38273,11,0
1890892,19894,5,1
210282,45570,12,1
407975,9000,12,0
2181525,1416,18,1
1086519,37380,10,1
960817,10798,4,1
1819820,2314,13,1
1527314,36591,10,0
2620600,27355,2,0
2596807,11777,1,1
2689194,39877,3,1
2992196,9076,16,0
3192054,6772,24,1
3418735,39701,2,0
3105760,13829,8,1
3195000,34969,22,1
222884,14235,6,1
1328015,42183,6,1
1151672,42719,2,1
547638,6647,10,0
2741526,11069,24,0
3193620,4879,1,1
2473694,24385,9,0
1295201,32265,2,0
1025123,12614,6,1
2182080,5760,23,1
2552063,13984,3,0
58833,28896,6,0
1988285,24035,12,1
2591865,45965,3,1
1693493,1521,17,0
1660550,41149,1,1
3033857,21903,6,1
2593758,4605,8,1
153440,10859,33,1
2644993,26209,14,1
747988,24218,2,1
2463768,49416,3,1
672052,43654,14,0
2829353,23716,9,0
3106755,44359,8,1
3276468,43961,5,0
1137399,32429,4,0
3251056,14197,7,1
2019649,34005,20,1
136280,3431,1,1
2652248,9799,5,0
1746368,44075,16,1
666448,9507,10,0
132368,47393,4,1
275115,42936,20,1
1721879,24557,11,0
794023,8859,24,0
2157211,49235,8,0
1081649,34809,4,1
914632,16525,23,1
98479,47209,20,1
3084309,38689,4,0
994103,47626,6,1
2558437,44375,22,0
1706719,28928,20,1
489517,44177,2,0
2521512,28289,22,1
1997371,38579,5,0
1945863,39464,7,0
360780,3265,2,1
2067766,39929,9,1
1419467,49098,2,0
3354399,6550,17,1
692760,11863,7,1
750208,6187,1,1
505149,35458,6,0
335383,20161,7,0
2590492,26177,17,1
1545376,15984,1,1
2193276,40396,11,1
1484497,19612,4,1
823366,18389,1,1
2249186,29987,22,0
2031773,18534,8,1
730926,39491,3,1
66497,36229,8,0
1038022,20460,5,1
596415,19660,2,1
1464176,24955,37,1
339191,35085,22,1
1545362,36884,22,1
430507,27344,1,0
30663,6799,11,1
2055516,21463,1,1
1442783,24852,3,1
1762846,7503,13,0
1597324,46979,3,1
1354537,45633,3,0
1309731,11408,8,0
2685180,49191,4,0
939849,45608,4,0
2888079,18873,14,0
2117217,4493,10,1
630354,24838,15,1
885977,15348,9,0
3365025,21616,6,1
1527259,19046,5,0
3160989,48057,6,1
1311595,47011,12,1
1734200,13176,3,1
348754,3898,13,1
1682435,5420,3,1
3002375,22000,4,0
2560365,48031,1,0
1986644,40556,8,0
2479530,35188,17,1
144257,33731,12,0
1605458,30305,11,1
20018,43961,2,1
1613280,3651,4,0
1621915,43961,4,0
2642463,2314,7,0
1004909,35410,17,1
711609,46049,12,0
1690099,22849,4,0
1043962,29978,4,1
1058818,37509,2,0
397516,24489,26,0
2301545,39275,9,1
2172228,18208,18,0
2257798,33768,3,1
1129833,12980,8,1
292114,46212,34,0
70487,45005,18,1
3178972,43942,5,1
3118972,46129,5,1
2986766,945,3,1
2441349,20163,4,0
2933160,5077,4,0
3214740,22963,10,1
1656425,24799,16,1
2600805,22935,5,1
30069,35383,12,0
1845035,20114,12,1
940022,39619,14,1
1400453,43352,1,0
1317472,23793,1,0
2220453,6184,7,1
574416,10121,9,1
1873595,21553,2,0
625012,7035,2,1
3065570,44628,18,0
3182781,5450,15,1
510773,24852,3,1
907615,24852,6,1
535020,24339,7,1
3346765,7781,11,1
2476890,43789,18,0
1565373,46120,7,0
573663,49683,10,0
2937733,8424,6,1
56606,43568,18,0
1830799,32747,5,1
3079028,23734,13,0
427101,2716,2,1
823320,22825,4,1
1582931,24852,2,1
3144509,23909,2,1
1192328,12576,8,1
2966220,35221,1,1
1421729,44142,10,1
1639546,31759,4,1
3184282,3696,7,1
359615,3717,15,0
1369103,22935,1,1
2583621,20178,10,0
1738155,37959,4,1
1934917,37029,4,1
1726821,39178,4,1
140121,14467,1,1
3130140,4957,1,1
2735213,39041,7,1
49682,5769,1,1
74533,27289,9,0
1426640,11182,6,0
1676791,25691,25,0
1421930,21925,1,0
1793212,28587,17,1
739025,9409,19,0
1074565,30696,8,0
1213275,39253,8,0
3257363,27790,1,1
3063488,11891,14,1
2547651,13517,5,1
664410,5380,2,1
18079,13249,16,1
1754098,35267,1,0
1876702,27796,9,1
1624208,4920,8,1
1408658,21137,5,0
83612,21292,10,1
1632990,9387,1,1
1633127,32951,4,0
1342307,3957,3,1
3058273,33055,22,1
1037024,39126,24,0
2924162,21938,14,1
474755,26315,10,1
3313401,35917,20,0
1341041,43631,4,1
2935357,23909,2,1
2329508,24852,4,1
2599592,24382,2,1
2413996,7021,4,1
1033021,48104,1,0
3081629,40709,6,1
1133594,1160,1,1
2845080,2326,11,0
2807615,14161,1,0
2135355,28371,13,1
1851504,13519,7,0
995322,48230,20,1
476284,29134,28,0
1629755,11520,2,0
1535763,11597,2,0
361776,22935,7,1
993163,39001,5,0
2195852,30634,6,0
2004746,48205,5,1
53897,2522,10,0
2728636,1017,12,1
2802546,35004,6,0
3393304,34407,5,1
1226765,31073,22,0
667881,36399,15,0
2719357,47766,12,1
563646,17902,2,1
3140442,27104,21,1
927149,26315,23,1
3280498,5969,4,1
3399539,24097,3,0
2514312,37687,11,1
1761979,43961,13,1
1940303,45007,10,0
862120,16185,18,1
2261964,9623,7,0
1010803,2081,3,0
3399441,16127,10,0
833715,16142,20,1
1682682,21243,27,0
483456,38200,4,1
600669,39037,10,0
721709,25544,27,0
984449,33055,2,1
1239618,34,5,0
2607013,48785,5,0
2831060,44359,3,1
3067642,33593,17,0
1442177,31717,15,1
2043540,41958,3,0
2025230,42078,10,1
140703,47626,7,1
1243770,24852,1,1
256495,26940,16,0
2382066,21903,5,1
1901972,25146,16,1
2585808,27292,7,1
3410612,5479,1,1
2054445,47893,7,1
609565,21288,5,1
239974,42265,16,1
933255,28849,10,1
2825112,38876,5,0
1728857,24852,3,1
3220905,42282,7,1
1139025,13176,4,1
3244512,24160,23,0
2810543,20588,4,0
2889000,46979,1,0
704733,12302,5,0
2998079,27881,10,1
304056,19003,2,0
121883,364,33,0
1577244,39812,1,1
1475600,24852,4,1
961744,39408,8,0
2812360,34217,2,1
2093864,25767,11,1
2109994,5415,18,1
192330,7808,11,0
2555509,42274,5,1
2580089,2078,9,0
1082244,40706,7,1
2640617,18465,7,1
1510697,2516,17,0
3176169,27171,30,0
1589503,47209,13,0
830089,23375,9,1
1929617,14197,5,0
66541,26283,5,0
2373417,24010,6,0
1853077,47574,2,1
2929155,41809,15,0
1826199,22752,25,0
2922402,17264,15,0
2560213,39301,6,1
2565375,16341,6,0
1248300,20082,1,1
3245330,15969,5,1
1316271,30233,4,1
1633498,11250,9,0
2457866,25718,1,1
280953,19660,6,1
87164,27086,8,1
1141316,15672,7,0
1032306,22935,14,1
757401,40145,23,1
477362,12206,3,0
1885773,11698,23,0
591337,39276,1,1
3240393,15200,7,1
1363363,16414,4,0
425838,43340,5,0
572421,43253,12,0
2297983,46222,23,1
1894269,40002,14,0
566330,22888,6,1
2485494,24964,9,1
2309616,20406,1,1
70642,47144,10,1
2001452,19886,6,1
370990,17794,11,0
2353660,11286,2,1
3252083,38726,10,0
2556591,16759,7,1
539954,36976,11,1
2586111,41135,6,0
707787,21137,8,1
3418829,47626,4,0
2356356,16797,10,1
2738389,19894,13,1
481296,2344,4,1
106579,22035,5,1
2791878,5258,4,1
3190443,16616,20,1
2217445,1215,5,1
3021717,41950,8,0
2646011,16953,8,1
1236135,49683,1,1
2192506,25877,3,1
2745336,5782,17,0
3310123,162,14,0
3160910,13544,20,1
3160694,12033,18,1
2866688,26209,1,1
2164537,46654,5,0
2760835,47993,26,0
2162338,44359,5,1
97455,25783,28,1
1513038,40706,1,0
963719,26604,15,1
2468166,5042,1,0
2753723,16797,29,1
1998290,18625,1,1
2362332,35163,4,1
1318274,43262,3,1
2607862,16108,21,1
1893138,45066,10,0
528799,21497,13,0
1144505,34969,7,1
1449957,10957,1,1
2554108,24123,7,0
3392152,22531,10,0
3048906,12036,10,0
2135441,27608,4,1
2761373,30233,26,0
221174,36086,1,1
48117,24852,2,1
3194654,13198,1,1
1729061,48205,2,1
1825294,45221,6,1
783394,33508,3,1
2099424,42736,4,0
2854969,9098,4,0
1272707,28934,22,1
2240828,47209,8,1
3146636,44008,5,1
76417,35946,24,0
1448770,13984,5,0
454660,43086,3,1
1602530,17224,17,0
2962214,40709,11,1
2443524,33198,4,0
36009,35108,16,1
2243275,9163,5,0
3049672,1181,12,1
2755858,47626,10,1
2184526,16953,12,0
2909323,48848,15,1
2408638,18394,1,0
1805444,9659,9,1
151493,14930,8,0
2185248,17986,31,0
2257956,29598,25,1
695041,31196,8,0
1084548,43295,6,1
2241692,21137,9,1
2854204,21903,12,0
2883117,31343,6,1
2202921,18465,3,1
1133690,7702,24,1
1179888,63,12,0
503126,21616,6,1
516779,21903,5,1
2788761,2386,3,0
1118691,24940,22,0
336018,46667,8,0
2649403,5450,4,1
2219143,32864,7,1
2477568,42241,1,1
3084457,37971,1,1
1121279,39097,6,1
1918171,47766,1,1
1702115,14947,2,1
1891870,37029,7,0
1638631,47766,19,1
1862134,24616,6,0
1963575,4462,3,1
937531,28769,13,0
3410780,41272,23,0
1906578,10904,4,0
741144,329,10,1
3066200,38768,3,1
1658891,32265,16,0
2540120,27966,4,1
1337576,43867,3,0
1390417,9405,3,1
2710361,5876,19,0
948017,47209,2,1
2402352,11140,3,1
1064218,22699,7,1
243144,13194,19,1
2750857,40849,6,1
700442,2421,6,1
1622396,1120,8,1
3167331,26209,4,1
2865541,25591,4,0
178541,11760,26,1
1925489,23554,1,0
783508,18881,10,0
1353189,35221,1,0
3319816,39275,5,0
699690,7676,4,1
1579436,18721,1,1
1005229,41682,16,1
2814259,32717,11,0
1181377,28913,8,0
2695719,42756,10,0
22893,37107,21,1
3132670,13702,11,1
1902410,5603,16,0
2125427,4942,5,0
620048,18523,7,1
869064,40396,4,1
1839218,39677,13,1
1567487,43351,9,1
2992221,13176,12,1
3281734,39430,6,1
3094816,36550,5,0
